id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1118356111717883904,1118356111717883904,1555471849000,2019-04-16,23:30:49,EST,846078295,ga_richardson,,"Given @theresa_may lost a 3rd #WA vote, it’s time she steps aside for PM @BorisJohnson to lead #UK to #IndependenceDay. This may be the only way for @Conservatives to navigate past their mishandling of #Brexit so far & avoid being routed in local elections #ukpoli #Time4Boris pic.twitter.com/ryf26Y3AnN",0,2,4,"['#wa', '#uk', '#independenceday', '#brexit', '#ukpoli', '#time4boris']",British Columbia,,
1117661275838767104,1117661275838767104,1555306187000,2019-04-15,01:29:47,EST,846078295,ga_richardson,,Is she STILL in Number 10?!? From the @Telegraph: “The Conservative collapse is now a national emergency”   https://www.telegraph.co.uk/opinion/2019/04/14/conservative-collapse-now-national-emergency/ …,3,7,12,[],British Columbia,,
1117536103634890753,1117521840426094592,1555276344000,2019-04-14,17:12:24,EST,846078295,ga_richardson,,"Yes, there’s a number of nations where survey results place them on the graph rather distant from their regional neighbours.",0,0,0,[],British Columbia,,
1117481443427356672,1117481443427356672,1555263312000,2019-04-14,13:35:12,EST,846078295,ga_richardson,,"For goodness sake @Conservatives, choose a replacement & make it someone who will #RespectTheResult!

#ukpoli #Brexit #Time4Boris #ChangeBritain #Sovereign #StandUp4Brexit #GoWTO pic.twitter.com/BUis5NSJcq",0,7,10,"['#respecttheresult', '#ukpoli', '#brexit', '#time4boris', '#changebritain', '#sovereign', '#standup4brexit', '#gowto']",British Columbia,,
1117466600565641216,1117466600565641216,1555259773000,2019-04-14,12:36:13,EST,846078295,ga_richardson,,The spectacle of @theresa_may deferring to @jeremycorbyn rather than to her own @Conservatives party faithful really makes me wonder if her deepest allegiance isn’t actuallly with the #EU rather than the #UK. #ukpoli #RespectTheResult pic.twitter.com/ovVVwRr1Gt,1,8,13,"['#eu', '#uk', '#ukpoli', '#respecttheresult']",British Columbia,,
1117458445932720128,1117458445932720128,1555257829000,2019-04-14,12:03:49,EST,846078295,ga_richardson,,"Given @theresa_may has lost 3rd #WA vote (prospect of #WA4 equally bleak), & @Conservatives are crashing in the polls, she really must step down so PM @BorisJohnson can lead the #UK to #IndependenceDay on April 12. Listening to its members wouldn’t be such a bad idea. #ukpoli pic.twitter.com/X6F74xWRew",0,7,11,"['#wa', '#wa4', '#uk', '#independenceday', '#ukpoli']",British Columbia,,
1116133619481710593,1111773315817975811,1554941966000,2019-04-10,20:19:26,EST,846078295,ga_richardson,, pic.twitter.com/HDgmvGWEH9,0,0,0,[],British Columbia,,
1115693224205492225,1115693224205492225,1554836967000,2019-04-09,15:09:27,EST,23070045,ngdale,,@JustinTrudeau Why just defend your lawsuit against Scheer? Go ahead with it and we’ll all being looking forward to seeing you testify under oath and subject to rigorous cross-examination!,0,0,0,[],British Columbia,,
1114695775974379521,1114267905040900096,1554599157000,2019-04-06,21:05:57,EST,1522755572,megawedgy,,This continued disregard for our simogyets authority of their lax yiip is continuing the genocidal nature of this colonial system. It matters not if its ndp liberal or conservative it's always the same,0,0,0,[],British Columbia,,
1113273960446062592,1113206080023224320,1554260170000,2019-04-02,22:56:10,EST,23070045,ngdale,,Trudeau has just paved the way for Scheer who will undo all the twit’s questionable accomplishments.,0,1,1,[],British Columbia,,
1113215574736134146,1113203063467200517,1554246250000,2019-04-02,19:04:10,EST,294969974,ryneldstarr,,"I am a Left wing voter. While I agree with many of your policies I can't agree with pressuring your Attorney General to go easy on a corrupt company all in the name of Quebec votes. Now you may have just given us something even worse, a Conservative government. #SNCLavalin",1,0,2,['#snclavalin'],British Columbia,,
1113082154471194626,1113081324493955073,1554214440000,2019-04-02,10:14:00,EST,220980009,perpetuals3lf,,"All because they see climate change as a “tax grab” and don’t give a fuck about the environment, or are so upset with the liberals that they would rather try and swing conservatives than vote strategically to save the country from ruin. I can’t anymore",1,0,2,[],British Columbia,,
