id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1176521218188619776,1176521218188619776,1569339491000,2019-09-24,11:38:11,EST,499099899,jimbennettnl,,Jagmeet Singh Says He Would Give Every Province A Veto Over National Infrastructure.   https://www.spencerfernando.com/2019/09/23/jagmeet-singh-says-he-would-give-every-province-a-veto-over-national-infrastructure/ …,0,0,0,[],Newfoundland and Labrador,,
1128020646783594497,1127700932123353090,1557776054000,2019-05-13,15:34:14,EST,117567521,damnanimals,,It is. I'm equally disillusioned with both major parties and we have no NDP option. I have a PC sign on my lawn but I did that to make sure no liberals knocked on my door. I wouldn't be responsible for what I'd say.,1,0,2,[],Newfoundland and Labrador,,
1121382204976893952,1121382204976893952,1556193326000,2019-04-25,07:55:26,EST,35926848,captnjabberjaws,,"""These"" Liberals have to go. I believe Canadians across nearly all industries are united in that goal. #TrudeauIsDone #poser #Elections2019 #cpc #LPC #NDP #Greens #cdnpoli https://twitter.com/RobertFife/status/1121370775343124480 …",0,0,0,"['#trudeauisdone', '#poser', '#elections2019', '#cpc', '#lpc', '#ndp', '#greens', '#cdnpoli']",Newfoundland and Labrador,,
