id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1165148744813203456,1165148744813203456,1566628082000,2019-08-24,02:28:02,EST,267595237,kevinhaddad08,,Pancreatic cancer patients live up to 6 months but who knows this case might be different and she might live another 9 months instead but very soon she has to give up her seat because she can’t function anymore. Let see the new rape victims of the new DemocRATic party  https://twitter.com/NevadaJack2/status/1165124137263620096 …,0,0,0,[],Ontario,,
1154419765210779648,1154388677226881024,1564070094000,2019-07-25,11:54:54,EST,768101980988407808,jacobs_farms,,"You are a very accomplished liar, Alberta is in terrible economic shape, but that was the liberal plan. Alberta will separate from you parasites, thanks",0,0,4,[],Ontario,,
1113566643676831745,1113566643676831745,1554329951000,2019-04-03,18:19:11,EST,768101980988407808,jacobs_farms,,Truth is the NDP communists are trying to destroy anything productive in Alberta and replace with parasites. Notley is the enemy of any productive Albertan. If you want corrupt socialism/communism move to Quebec.  https://twitter.com/HeatherEddy7/status/1113534424002461696 …,0,0,0,[],Ontario,,
